,2. Datum nesreče,3. Ura nesreče,4. Nadzornik prisoten,5. Zdravnik prisoten,6. Reševalec prisoten,7. Udeleženec A – LETNICA ROJSTVA,8. Udeleženec A – država,9. Udeleženec A – zvrst smučanja,10. Udeleženec A – ravnanje pred nesrečo,11. Udeleženec B – LETO rojstva,12. Udeleženec B – država,13. Udeleženec B – zvrst smučanja,14. Skica nesreče,15. Fotografija kraja nesreče,16. Posnetek kraja nesreče,17. Vreme,18. Vidljivost,19. Temperatura,20. Vrsta snega,21. Veter,22. Telesna poškodba
2147,26.1.2014,12:30,TRUE,,TRUE,2000,Slovenija,Alpsko,19,,,,TRUE,TRUE,,3,2,-3,9,1,Lažja
2148,26.1.2014,14:00,TRUE,,TRUE,1996,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,5,11,1,Lažja
2149,26.1.2014,15:00,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,TRUE,,3,2,-4,9,1,Lažja
2150,27.1.2014,11:00,TRUE,,TRUE,1984,Slovenija,Deskanje,2,1972,Slovenija,Alpsko,TRUE,TRUE,,1,2,-4,9,1,Lažja
2151,29.1.2014,12:00,TRUE,,,1948,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,-6,11,1,Lažja
2152,29.1.2014,14:00,TRUE,,TRUE,2000,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,,9,2,Lažja
2153,3.2.2014,10:30,TRUE,,TRUE,1967,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,6,11,1,Lažja
2154,6.2.2014,13:00,TRUE,,TRUE,1966,Slovenija,Alpsko,25,,,,TRUE,,,3,2,1,11,1,Lažja
2155,10.2.2014,13:00,TRUE,,TRUE,1998,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,-1,11,2,Lažja
2156,12.2.2014,09:00,TRUE,,TRUE,1955,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,-1,11,1,Lažja
2157,13.2.2014,11:00,TRUE,,TRUE,2006,Slovenija,Alpsko,25,,,,TRUE,,,4,3,-1,10,2,Lažja
2158,16.7.2014,14:30,TRUE,,TRUE,2004,Nemčija,Deskanje,1,,,,,TRUE,,4,1,4,7,1,Lažja
2159,15.2.2014,19:30,TRUE,,TRUE,1986,Slovenija,Alpsko,1,,,,,,,1,2,5,7,1,Lažja
2160,12.2.2014,14:00,TRUE,,TRUE,1991,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,1,6,7,1,Lažja
2161,18.2.2014,11:30,TRUE,,TRUE,2005,Slovenija,Alpsko,1,,,,,,,4,3,2,7,1,Lažja
2162,19.2.2014,11:00,TRUE,,TRUE,1951,Slovenija,Alpsko,,,,,,,,1,1,6,7,1,Lažja
2163,20.2.2013,10:00,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,FALSE,,,2,2,2,7,1,Lažja
2164,23.2.2014,14:30,TRUE,,TRUE,1984,Malta,Alpsko,1,,,,,,,5,2,2,7,2,Lažja
2165,24.2.2014,15:00,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,5,7,1,Lažja
2166,26.2.2014,12:00,TRUE,,TRUE,1991,Belgija,Deskanje,1,,,,TRUE,TRUE,,2,1,6,7,1,Lažja
2167,28.2.2014,12:30,TRUE,,TRUE,1966,Nemčija,Alpsko,1,,,,,,,1,1,4,7,1,Lažja
2168,1.3.2014,13:30,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,,,1,1,5,7,1,Lažja
2169,2.3.2014,15:00,TRUE,,TRUE,1971,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,2,1,3,7,1,Lažja
2170,3.3.2014,10:00,TRUE,,TRUE,1992,Italija,Alpsko,1,,,,TRUE,TRUE,,2,2,2,7,1,Lažja
2171,2.2.2014,14:30,TRUE,,FALSE,2002,Slovenija,Alpsko,1,,,,TRUE,FALSE,,1,4,-1,1,1,Lažja
2172,8.2.2014,11:30,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,22,7,1,Lažja
2173,15.2.2014,14:30,TRUE,,TRUE,1962,Slovenija,Alpsko,2,,,,,,,1,2,5,4,1,Lažja
2174,17.2.2014,11:30,TRUE,,TRUE,1944,Italija,Alpsko,1,,,,,,,3,1,-1,7,1,Lažja
2175,19.2.2014,13:30,TRUE,,TRUE,1991,Bih,Alpsko,1,,,,TRUE,TRUE,,3,2,5,12,1,Lažja
2176,21.2.2014,11:00,TRUE,,TRUE,1988,Bih,Alpsko,1,,,,,,,2,1,3,7,1,Lažja
2177,21.2.2014,11:30,TRUE,,,2002,Slovenija,Alpsko,1,,,,,,,2,1,3,7,1,Lažja
2178,23.2.2014,11:00,TRUE,,TRUE,2004,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,5,3,-2,3,1,Lažja
2179,25.2.2014,12:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,,,,1,1,7,7,1,Lažja
2180,25.2.2014,11:30,TRUE,,TRUE,1992,Malta,Alpsko,1,,,,,,,1,1,0,7,1,Lažja
2181,26.2.2014,11:30,TRUE,,TRUE,2006,Slovenija,Alpsko,,,,,,TRUE,,1,2,5,11,1,Lažja
2182,26.2.2014,12:00,TRUE,,TRUE,1972,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,3,7,1,Lažja
2183,26.2.2014,11:00,TRUE,,TRUE,1996,Srbija,Alpsko,1,,,,TRUE,TRUE,,1,1,3,3,1,Lažja
2184,26.2.2014,13:30,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,3,4,1,Lažja
2185,26.2.2014,09:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,7,1,Lažja
2186,26.2.2014,12:30,TRUE,,TRUE,1998,Slovenija,Deskanje,1,,,,,,,1,2,6,7,1,Lažja
2187,27.2.2014,12:30,TRUE,,,1971,Madžarska,Alpsko,1,,,,,,,1,1,4,7,1,Lažja
2188,28.2.2014,09:30,TRUE,,TRUE,2005,Slovenija,Deskanje,1,,,,,,,2,1,2,7,1,Lažja
2189,28.2.2014,14:30,TRUE,,TRUE,1979,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,27,7,1,
2190,4.3.2014,11:30,TRUE,,TRUE,1950,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,3,7,1,Lažja
2191,4.3.2014,12:30,TRUE,,TRUE,1972,Madžarska,Alpsko,1,,,,TRUE,,,5,3,3,7,1,Lažja
2192,5.3.2014,12:00,TRUE,,TRUE,1963,Italija,Alpsko,1,,,,TRUE,TRUE,,5,2,3,12,2,Lažja
2193,6.3.2014,15:30,FALSE,,FALSE,2002,Slovenija,Alpsko,1,,,,TRUE,,,2,2,2,12,2,Lažja
2194,11.3.2014,11:00,TRUE,,TRUE,1937,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,1,3,7,1,Lažja
2195,12.3.2014,13:00,TRUE,,TRUE,1991,Bih,Alpsko,1,,,,TRUE,TRUE,,1,2,,12,1,Lažja
2196,12.3.2014,09:30,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,FALSE,,,1,1,7,7,1,Lažja
2197,27.2.2014,11:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,8,7,1,Lažja
2198,27.2.2014,10:00,TRUE,,TRUE,1970,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,2,7,1,Lažja
2199,24.2.2014,12:00,TRUE,,TRUE,2001,Slovenija,Deskanje,2,,,,,,,2,2,7,7,1,Lažja
2200,23.2.2014,15:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,-1,7,1,Lažja
2201,20.2.2014,15:00,TRUE,,TRUE,1988,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,1,7,1,Lažja
2202,16.2.2014,15:30,TRUE,TRUE,TRUE,1961,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,3,,7,2,Lažja
2203,15.2.2014,14:30,TRUE,,TRUE,1965,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,0,7,2,Lažja
2204,15.2.2014,14:30,TRUE,,TRUE,1976,Slovenija,Alpsko,1,,,,,,,1,1,0,7,2,Lažja
2205,15.2.2014,12:00,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,,,1,2,2,7,2,Lažja
2206,24.3.2014,10:30,TRUE,,TRUE,1980,Slovenija,Alpsko,1,,,,TRUE,,,2,1,2,2,,Lažja
2207,1.3.2014,10:00,TRUE,,TRUE,1997,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,1,1,7,1,Lažja
2208,1.3.2014,11:00,TRUE,,TRUE,2002,Slovenija,Alpsko,15,,,,TRUE,,,4,3,1,2,1,Lažja
2209,2.3.2014,11:00,TRUE,,TRUE,1965,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,1,1,4,1,Lažja
2210,3.3.2014,14:30,TRUE,,TRUE,2002,Slovenija,Alpsko,10,,,,TRUE,TRUE,,5,1,2,4,1,Lažja
2211,4.3.2014,10:30,TRUE,,TRUE,1973,Slovenija,Alpsko,2,,,,TRUE,TRUE,,4,1,-1,7,1,Lažja
2212,4.3.2014,12:30,TRUE,,,2002,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,1,1,7,1,Lažja
2213,6.3.2014,14:00,TRUE,,TRUE,1999,Slovenija,Alpsko,10,,,,TRUE,,,2,2,4,11,1,Lažja
2214,13.3.2014,11:30,TRUE,,TRUE,1998,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,2,3,1,Lažja
2215,6.3.2014,15:00,TRUE,,TRUE,2002,Slovenija,Alpsko,12,,,,TRUE,TRUE,,1,2,5,3,1,Lažja
2216,8.3.2014,10:30,TRUE,,TRUE,1972,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,0,4,1,Lažja
2217,9.3.2014,10:00,TRUE,,TRUE,2007,Slovenija,Alpsko,12,,,,TRUE,,,1,2,1,3,1,Lažja
2218,9.3.2014,11:30,TRUE,,TRUE,2003,Slovenija,Deskanje,10,,,,TRUE,TRUE,,1,2,2,3,1,Lažja
2219,9.3.2014,13:30,TRUE,,TRUE,2001,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,4,4,1,Lažja
2220,12.3.2014,10:00,TRUE,,TRUE,1994,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,4,7,1,Lažja
2221,14.3.2014,13:00,TRUE,,TRUE,1963,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,6,1,1,Lažja
2222,16.3.2014,09:30,TRUE,,TRUE,2000,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,2,1,1,Lažja
2223,16.3.2014,11:00,TRUE,,TRUE,2003,Slovenija,Deskanje,,,,,TRUE,TRUE,,1,2,3,1,1,Lažja
2224,17.3.2014,09:00,TRUE,,TRUE,1980,Slovenija,Alpsko,,,,,TRUE,,,1,1,10,3,1,Lažja
2225,4.4.2014,09:30,TRUE,,TRUE,2002,Slovenija,,1,,,,TRUE,TRUE,,2,2,10,7,1,Lažja
2226,1.4.2014,09:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,FALSE,TRUE,,1,2,6,7,1,Lažja
2227,1.3.2014,10:00,TRUE,,TRUE,2003,Francija,Alpsko,1,,,,TRUE,TRUE,,5,6,2,2,1,Lažja
2228,2.3.2014,12:30,TRUE,,TRUE,1984,Slovenija,Deskanje,,,,,,,,1,2,2,11,1,Lažja
2229,4.3.2014,14:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,1966,,,TRUE,,,2,1,4,7,1,Lažja
2230,5.3.2014,14:00,TRUE,,TRUE,2002,Slovenija,Alpsko,,,,,,,,2,1,5,3,,Lažja
2231,8.3.2014,13:00,TRUE,,TRUE,2014,Slovenija,Alpsko,,,,,TRUE,,,1,1,6,,,Lažja
2232,6.3.2014,11:30,TRUE,,TRUE,2003,Slovenija,Alpsko,,,,,TRUE,,,4,1,4,11,1,Lažja
2233,8.3.2014,09:30,TRUE,,TRUE,2000,Slovenija,Deskanje,,,,,FALSE,,,1,1,4,2,1,Lažja
2234,7.3.2014,10:00,TRUE,,TRUE,2001,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,1,5,11,1,Lažja
2235,11.3.2014,12:00,TRUE,,TRUE,1971,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,1,4,10,,Lažja
2236,14.3.2014,11:30,TRUE,,TRUE,1962,Italija,Alpsko,,,,,,,,1,2,13,12,1,Lažja
2237,15.3.2014,09:00,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,2,3,1,Lažja
2238,16.3.2014,10:00,TRUE,,TRUE,1954,Slovenija,Alpsko,13,,,,TRUE,,,1,1,4,7,1,Lažja
2239,15.3.2014,11:00,TRUE,,TRUE,1975,Slovenija,Alpsko,2,,,,,,TRUE,2,2,3,6,1,Lažja
2240,18.6.2014,12:00,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,TRUE,,,1,2,7,6,1,Lažja
2241,14.3.2014,12:30,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,,,,1,2,6,6,1,Lažja
2242,20.3.2014,12:00,TRUE,,TRUE,2003,Slovenija,Alpsko,,,,,TRUE,,,1,2,5,,,Lažja
2243,21.3.2014,09:30,TRUE,,TRUE,1947,Slovenija,Alpsko,2,,,,TRUE,,,1,1,3,7,1,Lažja
2244,16.12.2013,11:00,TRUE,,TRUE,1950,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
2245,14.12.2013,12:30,TRUE,,TRUE,1981,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,6,7,1,Lažja
2246,15.5.2013,13:00,TRUE,,TRUE,1951,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,6,4,1,Lažja
2247,10.12.2013,10:30,TRUE,,TRUE,1985,Slovenija,Deskanje,1,,,,TRUE,TRUE,,5,1,5,7,1,Lažja
2248,14.12.2013,18:00,TRUE,,TRUE,1993,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,2,3,1,Lažja
2249,12.4.2014,09:30,TRUE,,TRUE,2002,Slovenija,Deskanje,1,,,,TRUE,TRUE,,2,2,,9,1,Lažja
2250,7.4.2014,13:30,TRUE,,TRUE,1963,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,,12,1,Lažja
2251,4.4.2014,10:30,TRUE,,,1950,Slovenija,Alpsko,19,,,,TRUE,TRUE,,1,2,,11,1,Lažja
2252,3.4.2014,11:30,TRUE,,TRUE,1970,Združeno Kraljestvo,Deskanje,1,,,,,TRUE,,2,2,7,11,2,Lažja
2253,31.3.2014,12:30,TRUE,,TRUE,1968,Slovenija,Alpsko,1,,,,TRUE,,,1,2,,11,1,Lažja
2254,31.3.2014,11:00,TRUE,,TRUE,1955,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,9,1,Lažja
2255,30.3.2014,13:30,TRUE,,TRUE,1979,Slovenija,Alpsko,25,,,,TRUE,,,1,2,8,12,1,Lažja
2256,30.3.2014,13:00,TRUE,,TRUE,1990,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,,11,1,Lažja
2257,30.3.2014,11:00,TRUE,,TRUE,1998,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,9,1,Lažja
2258,29.3.2014,10:30,TRUE,,TRUE,1964,Slovenija,Alpsko,2,,,,TRUE,,,1,2,5,4,1,Lažja
2259,26.3.2014,10:30,TRUE,,TRUE,1979,Združeno Kraljestvo,Alpsko,1,,,,TRUE,,,5,3,-2,11,1,Lažja
2260,21.3.2014,11:00,TRUE,,TRUE,1970,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,,11,1,Lažja
2261,20.3.2014,10:30,TRUE,,TRUE,2000,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,9,3,1,Lažja
2262,20.3.2014,10:00,TRUE,,TRUE,1975,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,11,1,Lažja
2263,19.3.2014,11:00,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,10,11,1,Lažja
2264,18.3.2014,14:30,TRUE,,TRUE,1998,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,2,,11,1,Lažja
2265,18.3.2014,09:30,TRUE,,TRUE,1997,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,9,3,1,Lažja
2266,17.3.2014,11:00,TRUE,,TRUE,1979,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,1,2,,11,1,Lažja
2267,17.3.2014,09:30,TRUE,,TRUE,1976,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,11,11,1,Lažja
2268,16.3.2014,10:00,TRUE,TRUE,TRUE,1967,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,,9,1,Lažja
2269,15.3.2014,13:30,TRUE,TRUE,TRUE,1994,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,1,2,6,7,1,Lažja
2270,15.3.2014,13:30,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,,,,,TRUE,,,3,2,5,4,2,Lažja
2271,15.3.2014,11:00,TRUE,,TRUE,1983,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,2,,7,1,Lažja
2272,15.3.2014,10:30,TRUE,TRUE,TRUE,1987,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,,11,2,Lažja
2273,14.3.2014,12:30,TRUE,TRUE,TRUE,2009,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,9,11,1,Lažja
2274,14.3.2014,11:00,TRUE,,TRUE,2002,Slovenija,Alpsko,8,2002,Slovenija,Alpsko,TRUE,TRUE,,1,2,8,7,1,Lažja
2275,1.1.2014,12:30,TRUE,,TRUE,2006,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,21,7,1,Lažja
2276,31.12.2013,14:00,TRUE,,TRUE,1957,Združeno Kraljestvo,Alpsko,1,,,,,,,5,1,-1,8,1,Lažja
2277,31.12.2013,10:00,TRUE,,TRUE,2006,Avstralija,Alpsko,1,,,,,,,5,3,-1,8,1,Lažja
2278,31.12.2013,09:30,TRUE,,TRUE,1964,Združeno Kraljestvo,Alpsko,1,,,,,,,3,3,-1,8,1,Lažja
2279,30.12.2013,14:00,TRUE,,TRUE,2010,Slovenija,Alpsko,1,,,,,,,5,3,-1,9,1,Lažja
2280,20.12.2013,11:30,TRUE,,TRUE,1973,Zda,Alpsko,,,,,TRUE,TRUE,,5,3,-3,7,1,Lažja
2281,29.12.2013,14:00,TRUE,,TRUE,1984,Hrvaška,Alpsko,1,,,,,TRUE,,5,3,0,7,1,Lažja
2282,29.12.2013,11:00,TRUE,,TRUE,2003,Nemčija,Alpsko,1,,,,TRUE,TRUE,,5,3,0,11,1,Lažja
2283,27.12.2013,14:00,TRUE,,TRUE,1961,Slovenija,Alpsko,25,,,,TRUE,TRUE,,4,1,3,9,1,Lažja
2284,27.12.2013,13:00,TRUE,,TRUE,1975,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,1,3,7,1,Lažja
2285,6.12.2013,11:00,TRUE,,TRUE,1993,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,1,9,1,Lažja
2286,1.12.2013,14:00,TRUE,,TRUE,2005,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-5,8,2,Lažja
2287,24.2.2014,09:00,TRUE,,TRUE,1929,Slovenija,Alpsko,2,,,,TRUE,,,1,1,2,7,1,Lažja
2288,23.2.2014,16:00,TRUE,,,2007,Slovenija,Alpsko,1,,,,,,,1,1,3,6,1,Lažja
2289,23.2.2014,10:30,TRUE,,TRUE,2007,Slovenija,Alpsko,,,,,TRUE,,,1,1,2,6,1,Lažja
2290,23.2.2014,10:00,TRUE,,TRUE,1961,Slovenija,Alpsko,1,,,,,TRUE,,1,1,9,9,1,Lažja
2291,17.2.2014,12:00,TRUE,,TRUE,1998,Slovenija,Deskanje,1,,,,TRUE,,,4,3,1,12,1,Lažja
2292,17.2.2014,11:00,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,,,5,1,0,6,1,Lažja
2293,6.3.2014,11:00,TRUE,,TRUE,2001,Slovenija,Alpsko,,,,,,,,2,2,8,12,2,Lažja
2294,1.3.2014,11:30,TRUE,,TRUE,1967,Slovenija,Alpsko,10,,,,TRUE,TRUE,,5,2,3,3,1,Lažja
2295,28.2.2014,10:00,TRUE,,TRUE,2004,Slovenija,Alpsko,,,,,TRUE,TRUE,,2,2,1,3,1,Lažja
2296,25.2.2014,15:30,TRUE,,TRUE,2001,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,1,10,12,1,Lažja
2297,18.2.2014,12:30,TRUE,,TRUE,1959,Slovenija,Deskanje,,,,,TRUE,,,1,1,4,,,Lažja
2298,30.3.2014,09:00,TRUE,,TRUE,1941,Slovenija,Alpsko,8,,,,TRUE,TRUE,,1,2,4,7,1,Lažja
2299,29.3.2014,09:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,,,1,2,,7,1,Lažja
2300,25.3.2014,09:30,TRUE,,TRUE,1974,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,-2,7,2,
2301,21.3.2014,13:00,TRUE,TRUE,TRUE,1997,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,9,11,1,Lažja
2302,21.3.2014,11:00,TRUE,TRUE,,1996,Slovenija,Deskanje,1,,,,TRUE,,,2,2,7,7,2,Lažja
2303,21.3.2014,10:30,TRUE,TRUE,TRUE,1994,Slovenija,Deskanje,1,,,,TRUE,TRUE,,2,2,7,7,2,Lažja
2304,19.3.2014,11:00,TRUE,TRUE,,2007,Slovenija,Alpsko,1,,,,TRUE,,,2,2,6,7,1,Lažja
2305,17.3.2014,12:00,TRUE,,TRUE,1955,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,11,1,Lažja
2306,15.3.2014,09:00,TRUE,TRUE,TRUE,2002,Slovenija,Deskanje,1,,,,TRUE,,,2,2,6,7,2,Lažja
2307,14.3.2014,13:00,TRUE,TRUE,TRUE,1993,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,8,7,1,Lažja
2308,14.3.2014,12:00,TRUE,TRUE,TRUE,1957,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,8,7,1,Lažja
2309,14.3.2014,09:00,TRUE,,TRUE,1954,Slovenija,Alpsko,4,,,,TRUE,,,1,2,1,7,1,Lažja
2310,14.3.2014,08:30,TRUE,TRUE,TRUE,1960,Slovenija,Alpsko,8,,,,TRUE,TRUE,,1,1,1,3,1,Lažja
2311,13.3.2014,12:00,TRUE,TRUE,TRUE,2007,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,1,1,5,7,1,Lažja
2312,13.3.2014,11:30,TRUE,TRUE,TRUE,2000,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,5,11,1,Lažja
2313,13.3.2014,10:00,TRUE,TRUE,TRUE,1995,Slovenija,Alpsko,15,,,,TRUE,TRUE,,1,2,2,7,1,Lažja
2314,13.3.2014,08:30,TRUE,,TRUE,1997,Slovenija,Deskanje,1,,,,TRUE,,,1,2,2,7,1,Lažja
2315,12.3.2014,09:00,TRUE,TRUE,TRUE,1948,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,1,2,2,1,Lažja
2316,11.3.2014,10:00,TRUE,,TRUE,1963,Slovenija,Alpsko,25,,,,TRUE,TRUE,,1,2,-2,7,1,Lažja
2317,9.3.2014,18:00,TRUE,,TRUE,2001,Slovenija,Alpsko,2,,,,TRUE,,,1,2,-1,7,1,Lažja
2318,8.3.2014,20:00,TRUE,,TRUE,2005,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,-2,2,1,Lažja
2319,8.3.2014,13:00,TRUE,TRUE,TRUE,1975,Slovenija,Alpsko,1,,,,TRUE,,,1,1,1,1,1,Lažja
2320,8.3.2014,11:00,TRUE,TRUE,TRUE,1994,Slovenija,Deskanje,1,,,,TRUE,TRUE,,5,2,-1,7,1,Lažja
2321,7.3.2014,11:30,TRUE,TRUE,TRUE,1957,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,1,1,8,12,1,Lažja
2322,7.3.2014,10:00,TRUE,TRUE,TRUE,1977,Slovenija,Alpsko,8,1959,Slovenija,Alpsko,TRUE,TRUE,,1,1,2,1,1,Lažja
2323,4.3.2014,15:00,TRUE,TRUE,TRUE,1993,Tujina,Deskanje,,,,,,,,2,1,0,3,1,Lažja
2324,4.3.2014,11:30,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,2,,,,TRUE,,,5,3,-2,7,1,Lažja
2325,3.3.2014,,,,,1984,Madžarska,Alpsko,22,,,,,TRUE,,2,1,,4,1,Lažja
2326,3.3.2014,04:00,TRUE,,TRUE,1994,Slovenija,Deskanje,2,,,,TRUE,TRUE,,5,1,-1,7,1,Lažja
2327,3.3.2014,10:00,TRUE,,TRUE,1969,Slovenija,Alpsko,25,,,,TRUE,TRUE,,2,1,-1,4,1,Lažja
2328,3.3.2014,09:30,TRUE,,TRUE,1956,Slovenija,Alpsko,,,,,TRUE,TRUE,,2,1,-1,1,1,Lažja
2329,2.3.2014,11:00,TRUE,TRUE,TRUE,2008,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,5,-2,7,1,Lažja
2330,1.3.2014,12:00,TRUE,TRUE,TRUE,1973,Slovenija,Alpsko,1,,,,TRUE,,,2,1,-1,7,1,Lažja
2331,1.3.2014,09:30,TRUE,TRUE,TRUE,1972,Slovenija,Alpsko,1,,,,TRUE,,,2,1,-1,7,1,Lažja
2332,29.3.2014,09:00,TRUE,TRUE,TRUE,1952,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,1,8,3,1,Lažja
2333,28.3.2014,10:30,TRUE,,TRUE,1948,Slovenija,Alpsko,1,,,,TRUE,TRUE,,3,2,2,12,1,Lažja
2334,18.3.2014,08:30,TRUE,,TRUE,1951,Slovenija,Alpsko,2,,,,TRUE,,,1,1,6,11,1,Lažja
2335,17.3.2014,09:30,TRUE,,TRUE,1943,Slovenija,Alpsko,2,,,,TRUE,,,1,1,7,11,1,Lažja
2336,14.3.2014,12:00,TRUE,,TRUE,1952,Slovenija,Alpsko,1,,,,,,,1,2,,7,1,Lažja
2337,14.3.2014,,TRUE,,TRUE,1970,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,,9,1,Lažja
2338,12.3.2014,14:30,TRUE,,TRUE,2003,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,6,7,1,Lažja
2339,12.3.2014,09:30,TRUE,,TRUE,1956,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,5,7,1,Lažja
2340,10.3.2014,11:00,TRUE,,TRUE,2001,Slovenija,Alpsko,2,,,,TRUE,,,2,1,0,12,1,Lažja
2341,7.3.2014,11:30,TRUE,,TRUE,1978,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,2,12,1,Lažja
2342,5.3.2014,12:00,TRUE,,TRUE,1968,Avstrija,Alpsko,1,,,,TRUE,,,3,2,0,7,1,Lažja
2343,4.3.2014,10:30,TRUE,,TRUE,2000,Slovenija,Alpsko,2,,,,,,,,,,,,Lažja
2344,1.3.2014,10:00,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,2,,,,,,,5,1,12,7,1,Lažja
